HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
Texas Tech,1403,5,Hofstra,1220,13,0.8856718732753455
Hofstra,1220,13,Troy,1407,13,0.6504415750078992
UCF,1416,10,Hofstra,1220,13,0.7139377482678987
UCLA,1417,7,Hofstra,1220,13,0.8352931966873629
Hofstra,1220,13,UMBC,1420,16,0.7529699136797048
Utah St,1429,9,Hofstra,1220,13,0.8278442606792484
Vanderbilt,1435,5,Hofstra,1220,13,0.8916084499848116
VCU,1433,11,Hofstra,1220,13,0.7237971680290454
Villanova,1437,8,Hofstra,1220,13,0.8033746647102306
Virginia,1438,3,Hofstra,1220,13,0.8877656959477621
Wisconsin,1458,5,Hofstra,1220,13,0.8546618353392287
Hofstra,1220,13,Wright St,1460,14,0.630353773081796
Houston,1222,2,Howard,1224,16,0.9812491762233689
Houston,1222,2,Idaho,1225,15,0.9666107298438673
Houston,1222,2,Illinois,1228,3,0.47818941763962225
Houston,1222,2,Iowa,1234,9,0.7041616460339091
Houston,1222,2,Iowa St,1235,2,0.4874681687231264
Houston,1222,2,Kansas,1242,4,0.6649618847767587
Houston,1222,2,Kennesaw,1244,14,0.9661143437082726
Houston,1222,2,Kentucky,1246,7,0.7088182126558819
Houston,1222,2,Lehigh,1250,16,0.9898590371886987
Houston,1222,2,LIU Brooklyn,1254,16,0.98192978105124
Houston,1222,2,Louisville,1257,6,0.6151143912489385
Houston,1222,2,McNeese St,1270,12,0.9079314947834561
Houston,1222,2,Miami FL,1274,7,0.757192327264511
Houston,1222,2,Miami OH,1275,11,0.9381680102147526
Michigan,1276,1,Houston,1222,2,0.6239988946321917
Houston,1222,2,Michigan St,1277,3,0.5778761653071485
Houston,1222,2,Missouri,1281,10,0.8542762889207584
Houston,1222,2,N Dakota St,1295,14,0.9533260377846821
Houston,1222,2,NC State,1301,11,0.7484376710735593
Houston,1222,2,Nebraska,1304,4,0.6443000197898308
Houston,1222,2,North Carolina,1314,6,0.7203476125137683
Houston,1222,2,Northern Iowa,1320,12,0.8994164246623051
Houston,1222,2,Ohio St,1326,8,0.7177835292060308
Houston,1222,2,Penn,1335,14,0.9682431213939572
Houston,1222,2,Prairie View,1341,16,0.9920914710687907
Houston,1222,2,Purdue,1345,2,0.5074250818169344
Houston,1222,2,Queens NC,1474,15,0.977165517960045
Houston,1222,2,Santa Clara,1365,10,0.7929845007929937
Houston,1222,2,Siena,1373,16,0.9796683163841988
Houston,1222,2,SMU,1374,11,0.7843464401788974
Houston,1222,2,South Florida,1378,11,0.8440664537098577
Houston,1222,2,St John's,1385,5,0.6438595110554327
Houston,1222,2,St Louis,1387,9,0.7749330620964499
Houston,1222,2,St Mary's CA,1388,7,0.7264973437557917
Houston,1222,2,TCU,1395,9,0.799742974530479
Houston,1222,2,Tennessee,1397,6,0.6361611563146472
Houston,1222,2,Tennessee St,1398,15,0.9799581362418759
Houston,1222,2,Texas,1400,11,0.7972042756648626
Houston,1222,2,Texas A&M,1401,10,0.799994591473624
Houston,1222,2,Texas Tech,1403,5,0.6444029463088763
Houston,1222,2,Troy,1407,13,0.9680600930288898
Houston,1222,2,UCF,1416,10,0.8490556622774148
Houston,1222,2,UCLA,1417,7,0.734618727259746
Houston,1222,2,UMBC,1420,16,0.9802561585613545
Houston,1222,2,Utah St,1429,9,0.7448582017945222
Houston,1222,2,Vanderbilt,1435,5,0.6305374054906349
Houston,1222,2,VCU,1433,11,0.842695758880158
Houston,1222,2,Villanova,1437,8,0.7745665873070814
Houston,1222,2,Virginia,1438,3,0.639612056054091
Houston,1222,2,Wisconsin,1458,5,0.7047784159960515
Houston,1222,2,Wright St,1460,14,0.9652494770647796
Idaho,1225,15,Howard,1224,16,0.6266095242966953
Illinois,1228,3,Howard,1224,16,0.981486314352826
Iowa,1234,9,Howard,1224,16,0.9532946528369817
Iowa St,1235,2,Howard,1224,16,0.9807988636506837
Kansas,1242,4,Howard,1224,16,0.9607504492287563
Kennesaw,1244,14,Howard,1224,16,0.6301754876178961
Kentucky,1246,7,Howard,1224,16,0.9522845569726353
Howard,1224,16,Lehigh,1250,16,0.6339179945525487
LIU Brooklyn,1254,16,Howard,1224,16,0.4720306134353654
Louisville,1257,6,Howard,1224,16,0.9681514919292981
McNeese St,1270,12,Howard,1224,16,0.8312656888774327
Miami FL,1274,7,Howard,1224,16,0.9396820872253956
Miami OH,1275,11,Howard,1224,16,0.7620137924264584
Michigan,1276,1,Howard,1224,16,0.9894233533908084
Michigan St,1277,3,Howard,1224,16,0.972593852779729
Missouri,1281,10,Howard,1224,16,0.8923254715737925
N Dakota St,1295,14,Howard,1224,16,0.704014734528798
NC State,1301,11,Howard,1224,16,0.9422943699915689
Nebraska,1304,4,Howard,1224,16,0.9640558628798565
North Carolina,1314,6,Howard,1224,16,0.9496489820314475
Northern Iowa,1320,12,Howard,1224,16,0.8445530399728786
Ohio St,1326,8,Howard,1224,16,0.9502524509509008
Penn,1335,14,Howard,1224,16,0.614409627258249
Howard,1224,16,Prairie View,1341,16,0.6899651022428781
Purdue,1345,2,Howard,1224,16,0.9792361148865573
Queens NC,1474,15,Howard,1224,16,0.531676476384729
Santa Clara,1365,10,Howard,1224,16,0.9269157714593894
Siena,1373,16,Howard,1224,16,0.5020566123486155
SMU,1374,11,Howard,1224,16,0.9303502837765802
South Florida,1378,11,Howard,1224,16,0.8997508064938504
St John's,1385,5,Howard,1224,16,0.9641223910012637
St Louis,1387,9,Howard,1224,16,0.9338185122602214
St Mary's CA,1388,7,Howard,1224,16,0.9481587915041068
TCU,1395,9,Howard,1224,16,0.9240416086528458
Tennessee,1397,6,Howard,1224,16,0.9652604525415556
Tennessee St,1398,15,Howard,1224,16,0.4983933905528715
Texas,1400,11,Howard,1224,16,0.9251415915321566
Texas A&M,1401,10,Howard,1224,16,0.9239312101701311
Texas Tech,1403,5,Howard,1224,16,0.9640402959045565
Troy,1407,13,Howard,1224,16,0.6158149521691912
UCF,1416,10,Howard,1224,16,0.8962324507818515
UCLA,1417,7,Howard,1224,16,0.946092771334832
Howard,1224,16,UMBC,1420,16,0.4683062855063278
Utah St,1429,9,Howard,1224,16,0.9433147364983206
Vanderbilt,1435,5,Howard,1224,16,0.9660634575569683
VCU,1433,11,Howard,1224,16,0.90068293657848
Villanova,1437,8,Howard,1224,16,0.933948176713265
Virginia,1438,3,Howard,1224,16,0.9647559811108126
Wisconsin,1458,5,Howard,1224,16,0.9531625730597962
Wright St,1460,14,Howard,1224,16,0.6362368998293437
Illinois,1228,3,Idaho,1225,15,0.9670267766717442
Iowa,1234,9,Idaho,1225,15,0.9186420433286275
Iowa St,1235,2,Idaho,1225,15,0.9658211112136376
Kansas,1242,4,Idaho,1225,15,0.9312305462382018
Kennesaw,1244,14,Idaho,1225,15,0.48523985259032154
Kentucky,1246,7,Idaho,1225,15,0.9169478073666493
Idaho,1225,15,Lehigh,1250,16,0.757879655257771
Idaho,1225,15,LIU Brooklyn,1254,16,0.6353793420375762
Louisville,1257,6,Idaho,1225,15,0.9438727835575823
McNeese St,1270,12,Idaho,1225,15,0.731568801128194
Miami FL,1274,7,Idaho,1225,15,0.8960312590422712
Miami OH,1275,11,Idaho,1225,15,0.6391609891300788
Michigan,1276,1,Idaho,1225,15,0.9810430626296381
Michigan St,1277,3,Idaho,1225,15,0.9515321027676731
Missouri,1281,10,Idaho,1225,15,0.820934316152744
N Dakota St,1295,14,Idaho,1225,15,0.5681880222978237
NC State,1301,11,Idaho,1225,15,0.9003334875401752
Nebraska,1304,4,Idaho,1225,15,0.9368586040545918
North Carolina,1314,6,Idaho,1225,15,0.9125396595110422
Northern Iowa,1320,12,Idaho,1225,15,0.7503491858668362
Ohio St,1326,8,Idaho,1225,15,0.9135474027769699
Penn,1335,14,Idaho,1225,15,0.4685064425158783
Idaho,1225,15,Prairie View,1341,16,0.8009087302499589
Purdue,1345,2,Idaho,1225,15,0.9630852285266216
Idaho,1225,15,Queens NC,1474,15,0.5784696737261456
Santa Clara,1365,10,Idaho,1225,15,0.8752527082808046
Idaho,1225,15,Siena,1373,16,0.607101273445403
SMU,1374,11,Idaho,1225,15,0.8808028587594302
South Florida,1378,11,Idaho,1225,15,0.8323579245910104
St John's,1385,5,Idaho,1225,15,0.9369721798806214
St Louis,1387,9,Idaho,1225,15,0.8864371547825423
St Mary's CA,1388,7,Idaho,1225,15,0.9100552031798083
TCU,1395,9,Idaho,1225,15,0.870630376530769
Tennessee,1397,6,Idaho,1225,15,0.9389169003459817
Tennessee St,1398,15,Idaho,1225,15,0.35469748779361204
Texas,1400,11,Idaho,1225,15,0.8723970181099542
Texas A&M,1401,10,Idaho,1225,15,0.8704532329313242
Texas Tech,1403,5,Idaho,1225,15,0.9368320300566811
Troy,1407,13,Idaho,1225,15,0.46998480917172597
UCF,1416,10,Idaho,1225,15,0.82692930257826
UCLA,1417,7,Idaho,1225,15,0.9066201999331712
Idaho,1225,15,UMBC,1420,16,0.6142191722651548
Utah St,1429,9,Idaho,1225,15,0.9020186670721156
Vanderbilt,1435,5,Idaho,1225,15,0.9402911697293129
VCU,1433,11,Idaho,1225,15,0.8338009338192779
Villanova,1437,8,Idaho,1225,15,0.8866483817279617
Virginia,1438,3,Idaho,1225,15,0.938054430250064
Wisconsin,1458,5,Idaho,1225,15,0.9184203542620442
Wright St,1460,14,Idaho,1225,15,0.491760912582417
Illinois,1228,3,Iowa,1234,9,0.7068561716767339
Iowa St,1235,2,Illinois,1228,3,0.4721567026499891
Illinois,1228,3,Kansas,1242,4,0.6678450312421164
Illinois,1228,3,Kennesaw,1244,14,0.9665363616235337
Illinois,1228,3,Kentucky,1246,7,0.7114877032521775
Illinois,1228,3,Lehigh,1250,16,0.9899883989990943
Illinois,1228,3,LIU Brooklyn,1254,16,0.9821584682051344
Illinois,1228,3,Louisville,1257,6,0.6181801893099865
Illinois,1228,3,McNeese St,1270,12,0.9090098863630978
Illinois,1228,3,Miami FL,1274,7,0.7595687641936095
Illinois,1228,3,Miami OH,1275,11,0.9389160708203513
Michigan,1276,1,Illinois,1228,3,0.6209511696814685
Michigan St,1277,3,Illinois,1228,3,0.3832710382140876
Illinois,1228,3,Missouri,1281,10,0.8558833841326943
Illinois,1228,3,N Dakota St,1295,14,0.9538997236934309
Illinois,1228,3,NC State,1301,11,0.7508716010248927
Illinois,1228,3,Nebraska,1304,4,0.6472666530620076
Illinois,1228,3,North Carolina,1314,6,0.722952717410246
Illinois,1228,3,Northern Iowa,1320,12,0.9005836317271633
Illinois,1228,3,Ohio St,1326,8,0.720403248801124
Illinois,1228,3,Penn,1335,14,0.9686394877351843
Illinois,1228,3,Prairie View,1341,16,0.9921925797560546
Purdue,1345,2,Illinois,1228,3,0.4523131671672185
Illinois,1228,3,Queens NC,1474,15,0.9774531146537625
Illinois,1228,3,Santa Clara,1365,10,0.795105421176947
Illinois,1228,3,Siena,1373,16,0.9799250383247138
Illinois,1228,3,SMU,1374,11,0.7865320359274053
Illinois,1228,3,South Florida,1378,11,0.8457658179460266
Illinois,1228,3,St John's,1385,5,0.6468278044118095
Illinois,1228,3,St Louis,1387,9,0.7771869587361576
Illinois,1228,3,St Mary's CA,1388,7,0.7290667075776857
Illinois,1228,3,TCU,1395,9,0.8018119582792131
Illinois,1228,3,Tennessee,1397,6,0.6391576533036384
Illinois,1228,3,Tennessee St,1398,15,0.9802112726349181
Illinois,1228,3,Texas,1400,11,0.7992929058103252
Illinois,1228,3,Texas A&M,1401,10,0.8020616190178069
Illinois,1228,3,Texas Tech,1403,5,0.6473691909748317
Illinois,1228,3,Troy,1407,13,0.9684586693803743
Illinois,1228,3,UCF,1416,10,0.850710270932674
Illinois,1228,3,UCLA,1417,7,0.7371394012926241
Illinois,1228,3,UMBC,1420,16,0.9805056056989763
Illinois,1228,3,Utah St,1429,9,0.7473150715969551
Illinois,1228,3,Vanderbilt,1435,5,0.6335535391710089
Illinois,1228,3,VCU,1433,11,0.8444073073563526
Illinois,1228,3,Villanova,1437,8,0.7768230970068815
Illinois,1228,3,Virginia,1438,3,0.6425960994073878
Illinois,1228,3,Wisconsin,1458,5,0.7074696577603307
Illinois,1228,3,Wright St,1460,14,0.9656818835687216
Iowa St,1235,2,Iowa,1234,9,0.6990975026399561
Kansas,1242,4,Iowa,1234,9,0.5268194075411339
Iowa,1234,9,Kennesaw,1244,14,0.9174933947864619
Kentucky,1246,7,Iowa,1234,9,0.4758225676645345
Iowa,1234,9,Lehigh,1250,16,0.9744056541917491
Iowa,1234,9,LIU Brooklyn,1254,16,0.9549433407357794
Louisville,1257,6,Iowa,1234,9,0.5802997537996337
Iowa,1234,9,McNeese St,1270,12,0.7936571802891328
Miami FL,1274,7,Iowa,1234,9,0.4147212761351181
Iowa,1234,9,Miami OH,1275,11,0.8554478538904766
Michigan,1276,1,Iowa,1234,9,0.8097027489943649
Michigan St,1277,3,Iowa,1234,9,0.6174657079939597
Iowa,1234,9,Missouri,1281,10,0.6957242156465192
Iowa,1234,9,N Dakota St,1295,14,0.8884739513822408
Iowa,1234,9,NC State,1301,11,0.5371249942285617
Nebraska,1304,4,Iowa,1234,9,0.5495342983210307
North Carolina,1314,6,Iowa,1234,9,0.4617448049997605
Iowa,1234,9,Northern Iowa,1320,12,0.7771671996321935
Ohio St,1326,8,Iowa,1234,9,0.4649009453908828
Iowa,1234,9,Penn,1335,14,0.9224314141705049
Iowa,1234,9,Prairie View,1341,16,0.9799711649840296
Purdue,1345,2,Iowa,1234,9,0.6820401915461998
Iowa,1234,9,Queens NC,1474,15,0.9434736175619618
Iowa,1234,9,Santa Clara,1365,10,0.5990447910865069
Iowa,1234,9,Siena,1373,16,0.94947832556012
Iowa,1234,9,SMU,1374,11,0.586533725408578
Iowa,1234,9,South Florida,1378,11,0.6785852858964095
St John's,1385,5,Iowa,1234,9,0.5500099371424427
St Louis,1387,9,Iowa,1234,9,0.39090428651358317
St Mary's CA,1388,7,Iowa,1234,9,0.454115119115486
TCU,1395,9,Iowa,1234,9,0.35621677164045656
Tennessee,1397,6,Iowa,1234,9,0.5582653990156096
Iowa,1234,9,Tennessee St,1398,15,0.9501766051400264
Iowa,1234,9,Texas,1400,11,0.6052498708057203
Iowa,1234,9,Texas A&M,1401,10,0.6093872292101581
Texas Tech,1403,5,Iowa,1234,9,0.5494231124401961
Iowa,1234,9,Troy,1407,13,0.9220056219551325
Iowa,1234,9,UCF,1416,10,0.6869051933489412
UCLA,1417,7,Iowa,1234,9,0.44390761929224465
Iowa,1234,9,UMBC,1420,16,0.9508952877176347
Utah St,1429,9,Iowa,1234,9,0.43081952588246847
Vanderbilt,1435,5,Iowa,1234,9,0.5642289540828043
Iowa,1234,9,VCU,1433,11,0.6763177875717769
Villanova,1437,8,Iowa,1234,9,0.3914044049679001
Virginia,1438,3,Iowa,1234,9,0.5545780096116246
Wisconsin,1458,5,Iowa,1234,9,0.48068683096494946
Iowa,1234,9,Wright St,1460,14,0.9154961150547104
Iowa St,1235,2,Kansas,1242,4,0.659551147295259
Iowa St,1235,2,Kennesaw,1244,14,0.9653134073552662
Iowa St,1235,2,Kentucky,1246,7,0.7038002503938432
Iowa St,1235,2,Lehigh,1250,16,0.9896133070176877
Iowa St,1235,2,LIU Brooklyn,1254,16,0.9814955053840075
Iowa St,1235,2,Louisville,1257,6,0.6093715394915838
Iowa St,1235,2,McNeese St,1270,12,0.9058892867410999
Iowa St,1235,2,Miami FL,1274,7,0.7527171731383612
Iowa St,1235,2,Miami OH,1275,11,0.9367497674299261
Michigan,1276,1,Iowa St,1235,2,0.6296573939132672
Iowa St,1235,2,Michigan St,1277,3,0.5719643265045166
Iowa St,1235,2,Missouri,1281,10,0.8512389345214786
Iowa St,1235,2,N Dakota St,1295,14,0.9522377748383701
Iowa St,1235,2,NC State,1301,11,0.7438557448246685
Iowa St,1235,2,Nebraska,1304,4,0.6387368847371242
Iowa St,1235,2,North Carolina,1314,6,0.7154485754962726
Iowa St,1235,2,Northern Iowa,1320,12,0.8972067244612314
Iowa St,1235,2,Ohio St,1326,8,0.7128574790060612
Iowa St,1235,2,Penn,1335,14,0.9674908086424566
Iowa St,1235,2,Prairie View,1341,16,0.9918993933015818
Iowa St,1235,2,Purdue,1345,2,0.5013779244797293
Iowa St,1235,2,Queens NC,1474,15,0.9766194706027114
Iowa St,1235,2,Santa Clara,1365,10,0.7889851870266242
Iowa St,1235,2,Siena,1373,16,0.9791808439995131
Iowa St,1235,2,SMU,1374,11,0.7802264982591892
Iowa St,1235,2,South Florida,1378,11,0.8408559371289932
Iowa St,1235,2,St John's,1385,5,0.6382933542138638
Iowa St,1235,2,St Louis,1387,9,0.7706858606532416
Iowa St,1235,2,St Mary's CA,1388,7,0.7216644126485561
Iowa St,1235,2,TCU,1395,9,0.7958406118932176
Iowa St,1235,2,Tennessee,1397,6,0.6305437215866174
Iowa St,1235,2,Tennessee St,1398,15,0.9794774670123026
Iowa St,1235,2,Texas,1400,11,0.7932652303252887
Iowa St,1235,2,Texas A&M,1401,10,0.7960958819075343
Iowa St,1235,2,Texas Tech,1403,5,0.6388405186755547
Iowa St,1235,2,Troy,1407,13,0.9673035907978766
Iowa St,1235,2,UCF,1416,10,0.8459291181194328
Iowa St,1235,2,UCLA,1417,7,0.7298759460552701
Iowa St,1235,2,UMBC,1420,16,0.9797824894175621
Iowa St,1235,2,Utah St,1429,9,0.7402337076293504
Iowa St,1235,2,Vanderbilt,1435,5,0.6248843417241515
Iowa St,1235,2,VCU,1433,11,0.8394623886088428
Iowa St,1235,2,Villanova,1437,8,0.770314519945496
Iowa St,1235,2,Virginia,1438,3,0.6340172492546974
Iowa St,1235,2,Wisconsin,1458,5,0.6997203281972937
Iowa St,1235,2,Wright St,1460,14,0.9644288510045127
Kansas,1242,4,Kennesaw,1244,14,0.9302461325710318
Kansas,1242,4,Kentucky,1246,7,0.5324137970456467
Kansas,1242,4,Lehigh,1250,16,0.9785671696628153
Kansas,1242,4,LIU Brooklyn,1254,16,0.9621463999608331
Kansas,1242,4,Louisville,1257,6,0.4277708268368324
Kansas,1242,4,McNeese St,1270,12,0.8218338878693148
Kansas,1242,4,Miami FL,1274,7,0.5932780952773615
Kansas,1242,4,Miami OH,1275,11,0.8764998473972851
Michigan,1276,1,Kansas,1242,4,0.7801208144248197
Michigan St,1277,3,Kansas,1242,4,0.5737324362284435
Kansas,1242,4,Missouri,1281,10,0.7327711783817938
Kansas,1242,4,N Dakota St,1295,14,0.9052488984754824
Kansas,1242,4,NC State,1301,11,0.581876916859804
Nebraska,1304,4,Kansas,1242,4,0.50426987938952506
Kansas,1242,4,North Carolina,1314,6,0.5464587219976516
Kansas,1242,4,Northern Iowa,1320,12,0.8070482212360718
Kansas,1242,4,Ohio St,1326,8,0.5433110788350827
Kansas,1242,4,Penn,1335,14,0.9344754098257996
Kansas,1242,4,Prairie View,1341,16,0.9832433174490415
Purdue,1345,2,Kansas,1242,4,0.6414019687152529
Kansas,1242,4,Queens NC,1474,15,0.9524189411428559
Kansas,1242,4,Santa Clara,1365,10,0.6418024658987788
Kansas,1242,4,Siena,1373,16,0.957516190431211
Kansas,1242,4,SMU,1374,11,0.6298010787122493
Kansas,1242,4,South Florida,1378,11,0.7168697756677999
Kansas,1242,4,St John's,1385,5,0.458183213528152
Kansas,1242,4,St Louis,1387,9,0.6169363628613461
Kansas,1242,4,St Mary's CA,1388,7,0.5540651583357574
Kansas,1242,4,TCU,1395,9,0.6513264050371503
Kansas,1242,4,Tennessee,1397,6,0.4499003930252512
Kansas,1242,4,Tennessee St,1398,15,0.9581082771485347
Kansas,1242,4,Texas,1400,11,0.6477349519289701
Kansas,1242,4,Texas A&M,1401,10,0.6516832838048386
Kansas,1242,4,Texas Tech,1403,5,0.4587718106323849
Kansas,1242,4,Troy,1407,13,0.9341110075527983
Kansas,1242,4,UCF,1416,10,0.7246008709493966
Kansas,1242,4,UCLA,1417,7,0.564235565467229
Kansas,1242,4,UMBC,1420,16,0.9587175193668102
Kansas,1242,4,Utah St,1429,9,0.5772660815221259
Kansas,1242,4,Vanderbilt,1435,5,0.44391425702281
Kansas,1242,4,VCU,1433,11,0.71475883427734
Kansas,1242,4,Villanova,1437,8,0.6164399587686225
Virginia,1438,3,Kansas,1242,4,0.5093679134915936
Kansas,1242,4,Wisconsin,1458,5,0.5275578440329907
Kansas,1242,4,Wright St,1460,14,0.928533518341221
Kentucky,1246,7,Kennesaw,1244,14,0.915777431855567
Kennesaw,1244,14,Lehigh,1250,16,0.760670785809069
Kennesaw,1244,14,LIU Brooklyn,1254,16,0.6389098155735226
Louisville,1257,6,Kennesaw,1244,14,0.9430582739321673
McNeese St,1270,12,Kennesaw,1244,14,0.7285593857548488
Miami FL,1274,7,Kennesaw,1244,14,0.894600007824664
Miami OH,1275,11,Kennesaw,1244,14,0.63563157085408
Michigan,1276,1,Kennesaw,1244,14,0.9807569653270423
Michigan St,1277,3,Kennesaw,1244,14,0.9508229529065491
Missouri,1281,10,Kennesaw,1244,14,0.8186784677006376
N Dakota St,1295,14,Kennesaw,1244,14,0.5644374744409182
NC State,1301,11,Kennesaw,1244,14,0.8989547827143728
Nebraska,1304,4,Kennesaw,1244,14,0.9359492130596799
North Carolina,1314,6,Kennesaw,1244,14,0.9113131723729327
Northern Iowa,1320,12,Kennesaw,1244,14,0.7474776424928363
Ohio St,1326,8,Kennesaw,1244,14,0.9123336899433353
Penn,1335,14,Kennesaw,1244,14,0.4647057716848488
Kennesaw,1244,14,Prairie View,1341,16,0.803332546588715
Purdue,1345,2,Kennesaw,1244,14,0.9625384613149184
Kennesaw,1244,14,Queens NC,1474,15,0.5821888334122693
Santa Clara,1365,10,Kennesaw,1244,14,0.8735757745730129
Kennesaw,1244,14,Siena,1373,16,0.6107378066382927
SMU,1374,11,Kennesaw,1244,14,0.8791902356372968
South Florida,1378,11,Kennesaw,1244,14,0.8302162255984038
St John's,1385,5,Kennesaw,1244,14,0.9360643130234598
St Louis,1387,9,Kennesaw,1244,14,0.8848907964825494
St Mary's CA,1388,7,Kennesaw,1244,14,0.9087973577171526
TCU,1395,9,Kennesaw,1244,14,0.8689006135246796
Tennessee,1397,6,Kennesaw,1244,14,0.938035193147661
Kennesaw,1244,14,Tennessee St,1398,15,0.6142156528848984
Texas,1400,11,Kennesaw,1244,14,0.870687367940135
Texas A&M,1401,10,Kennesaw,1244,14,0.8687214585314907
Texas Tech,1403,5,Kennesaw,1244,14,0.9359222825084008
Troy,1407,13,Kennesaw,1244,14,0.4661826646224335
UCF,1416,10,Kennesaw,1244,14,0.8247328540725963
UCLA,1417,7,Kennesaw,1244,14,0.9053193149135614
Kennesaw,1244,14,UMBC,1420,16,0.617831296460348
Utah St,1429,9,Kennesaw,1244,14,0.9006607015500101
Vanderbilt,1435,5,Kennesaw,1244,14,0.9394280197600312
VCU,1433,11,Kennesaw,1244,14,0.8316739418003377
Villanova,1437,8,Kennesaw,1244,14,0.8851045268532041
Virginia,1438,3,Kennesaw,1244,14,0.9371611068810032
Wisconsin,1458,5,Kennesaw,1244,14,0.9172688576864731
Wright St,1460,14,Kennesaw,1244,14,0.4879447846144371
Kentucky,1246,7,Lehigh,1250,16,0.9738395964826271
Kentucky,1246,7,LIU Brooklyn,1254,16,0.9539671792517184
Louisville,1257,6,Kentucky,1246,7,0.5857590252382308
Kentucky,1246,7,McNeese St,1270,12,0.7899553105662159
Kentucky,1246,7,Miami FL,1274,7,0.5432336867026506
Kentucky,1246,7,Miami OH,1275,11,0.8526487183124217
Michigan,1276,1,Kentucky,1246,7,0.8131389118136364
Michigan St,1277,3,Kentucky,1246,7,0.6227558172520388
Kentucky,1246,7,Missouri,1281,10,0.6909495498798827
Kentucky,1246,7,N Dakota St,1295,14,0.8862292857375541
Kentucky,1246,7,NC State,1301,11,0.531537375235901
Nebraska,1304,4,Kentucky,1246,7,0.5550869343920748
North Carolina,1314,6,Kentucky,1246,7,0.46733065117702144
Kentucky,1246,7,Northern Iowa,1320,12,0.7732540131224227
Kentucky,1246,7,Ohio St,1326,8,0.4923790105683495
Kentucky,1246,7,Penn,1335,14,0.9208092873253289
Kentucky,1246,7,Prairie View,1341,16,0.9795256105894494
Purdue,1345,2,Kentucky,1246,7,0.6868901271965393
Kentucky,1246,7,Queens NC,1474,15,0.9422639862176437
Kentucky,1246,7,Santa Clara,1365,10,0.5936391446406918
Kentucky,1246,7,Siena,1373,16,0.9483901623886655
Kentucky,1246,7,SMU,1374,11,0.5810773619209023
Kentucky,1246,7,South Florida,1378,11,0.673667826215455
St John's,1385,5,Kentucky,1246,7,0.5555614519565928
Kentucky,1246,7,St Louis,1387,9,0.5676817233142415
Kentucky,1246,7,St Mary's CA,1388,7,0.5032358411660192
Kentucky,1246,7,TCU,1395,9,0.6036528417278114
Tennessee,1397,6,Kentucky,1246,7,0.5637958399873334
Kentucky,1246,7,Tennessee St,1398,15,0.9491026756685065
Kentucky,1246,7,Texas,1400,11,0.5998720030202767
Kentucky,1246,7,Texas A&M,1401,10,0.604028850954114
Texas Tech,1403,5,Kentucky,1246,7,0.5549760091574678
Kentucky,1246,7,Troy,1407,13,0.9203753594912253
Kentucky,1246,7,UCF,1416,10,0.6820553830463469
Kentucky,1246,7,UCLA,1417,7,0.5135477135406193
Kentucky,1246,7,UMBC,1420,16,0.9498360314122687
Kentucky,1246,7,Utah St,1429,9,0.5268228390841984
Vanderbilt,1435,5,Kentucky,1246,7,0.5697422752472225
Kentucky,1246,7,VCU,1433,11,0.6713824364391067
Kentucky,1246,7,Villanova,1437,8,0.5671662720187038
Virginia,1438,3,Kentucky,1246,7,0.5601182402594073
Wisconsin,1458,5,Kentucky,1246,7,0.48629479777843954
Kentucky,1246,7,Wright St,1460,14,0.9137425182061503
LIU Brooklyn,1254,16,Lehigh,1250,16,0.6251337656402901
Louisville,1257,6,Lehigh,1250,16,0.9826692275315518
McNeese St,1270,12,Lehigh,1250,16,0.9018556366276455
Miami FL,1274,7,Lehigh,1250,16,0.9667312928532005
Miami OH,1275,11,Lehigh,1250,16,0.8565766171921109
Michigan,1276,1,Lehigh,1250,16,0.9943016543448976
Michigan St,1277,3,Lehigh,1250,16,0.9851177228214033
Missouri,1281,10,Lehigh,1250,16,0.9392382531609285
N Dakota St,1295,14,Lehigh,1250,16,0.8160603309350862
NC State,1301,11,Lehigh,1250,16,0.9682117422027811
Nebraska,1304,4,Lehigh,1250,16,0.9804027482037712
North Carolina,1314,6,Lehigh,1250,16,0.9723600628099677
Northern Iowa,1320,12,Lehigh,1250,16,0.9101848317148724
Ohio St,1326,8,Lehigh,1250,16,0.9726991592622046
Penn,1335,14,Lehigh,1250,16,0.7482455728478856
Lehigh,1250,16,Prairie View,1341,16,0.5440270042365213
Purdue,1345,2,Lehigh,1250,16,0.9887597296820989
Queens NC,1474,15,Lehigh,1250,16,0.6792368063515908
Santa Clara,1365,10,Lehigh,1250,16,0.9594428618679414
Siena,1373,16,Lehigh,1250,16,0.6528561016316515
SMU,1374,11,Lehigh,1250,16,0.9614124342843773
South Florida,1378,11,Lehigh,1250,16,0.9436328000579872
St John's,1385,5,Lehigh,1250,16,0.980439634161199
St Louis,1387,9,Lehigh,1250,16,0.9633947715132473
St Mary's CA,1388,7,Lehigh,1250,16,0.9715218735308154
TCU,1395,9,Lehigh,1250,16,0.957789630627595
Tennessee,1397,6,Lehigh,1250,16,0.9810702644520473
Tennessee St,1398,15,Lehigh,1250,16,0.6495278337564366
Texas,1400,11,Lehigh,1250,16,0.9584228851337196
Texas A&M,1401,10,Lehigh,1250,16,0.9577260377971135
Texas Tech,1403,5,Lehigh,1250,16,0.9803941168909702
Troy,1407,13,Lehigh,1250,16,0.7493620997038183
UCF,1416,10,Lehigh,1250,16,0.9415544910790006
